match_id,date,home_team,away_team,home_team_id,away_team_id,home_team_elo,away_team_elo
1640877,2023-03-04,Aston Villa,Crystal Palace,24,162,1750.48327637,1742.17980957
1640878,2023-01-21,Bournemouth,Forest,183,174,1636.02441406,1654.57116699
1640879,2023-03-06,Brentford,Fulham,189,170,1784.34118652,1735.53930664
1640880,2023-01-21,Crystal Palace,Newcastle,162,23,1739.54931641,1857.14648438
1640881,2023-03-04,Brighton,West Ham,211,29,1808.53137207,1753.375
1640882,2023-01-23,Fulham,Tottenham,170,30,1721.98950195,1852.71069336
1640883,2023-03-04,Chelsea,Leeds,15,19,1831.91137695,1692.49694824
1640884,2023-01-22,Leeds,Brentford,19,189,1706.45361328,1779.63818359
1640885,2023-03-05,Liverpool,Man United,26,32,1932.86987305,1887.82336426
1640886,2023-01-21,Leicester,Brighton,14,211,1744.69506836,1823.08959961
1640887,2023-03-04,Man City,Newcastle,167,23,2019.32641602,1833.14758301
1640888,2023-01-21,Liverpool,Chelsea,26,15,1966.56103516,1866.50134277
1640889,2023-03-05,Forest,Everton,174,31,1649.32250977,1666.56237793
1640890,2023-01-22,Man City,Wolves,167,161,2023.00817871,1697.66723633
1640891,2023-03-04,Southampton,Leicester,18,14,1642.01062012,1759.33508301
1640892,2023-01-21,Southampton,Aston Villa,18,24,1657.70007324,1759.74938965
1640893,2023-03-04,Wolves,Tottenham,161,30,1709.65771484,1860.88952637
1640894,2023-01-21,West Ham,Everton,29,31,1739.54260254,1674.76928711
1640895,2023-03-11,Bournemouth,Liverpool,183,26,1645.57971191,1952.59814453
1640896,2023-02-04,Aston Villa,Leicester,24,14,1766.02758789,1745.89892578
1640897,2023-03-11,Crystal Palace,Man City,162,167,1740.62487793,2028.55895996
1640898,2023-02-04,Brentford,Southampton,189,18,1778.53222656,1651.421875
1640899,2023-03-11,Everton,Brentford,31,189,1672.65393066,1794.85424805
1640900,2023-02-04,Brighton,Bournemouth,211,183,1821.88574219,1635.51208496
1640901,2023-03-12,Fulham,Arsenal,170,13,1735.18591309,1937.42175293
1640902,2023-02-03,Chelsea,Fulham,15,170,1870.23779297,1716.51171875
1640903,2023-03-11,Leeds,Brighton,19,211,1693.8581543,1824.61291504
1640904,2023-02-04,Everton,Arsenal,31,13,1666.90844727,1946.2578125
1640905,2023-03-11,Leicester,Chelsea,14,15,1754.78161621,1855.04431152
1640906,2023-02-04,Man United,Crystal Palace,32,162,1866.15588379,1741.8458252
1640907,2023-03-12,Man United,Southampton,32,18,1885.68652344,1656.72375488
1640908,2023-02-04,Newcastle,West Ham,23,29,1854.84997559,1747.40344238
1640909,2023-03-12,Newcastle,Wolves,23,161,1834.0748291,1725.55065918
1640910,2023-02-05,Forest,Leeds,174,19,1655.08349609,1707.55957031
1640911,2023-03-11,Tottenham,Forest,30,174,1847.31555176,1653.39074707
1640912,2023-02-05,Tottenham,Man City,30,167,1858.18847656,2025.63244629
1640913,2023-03-12,West Ham,Aston Villa,29,24,1749.75341797,1762.19787598
1640914,2023-02-04,Wolves,Liverpool,161,26,1695.04309082,1962.82458496
1640915,2023-03-19,Arsenal,Crystal Palace,13,162,1937.35412598,1733.64331055
1640916,2023-02-11,Arsenal,Brentford,13,189,1932.34204102,1785.55432129
1640917,2023-03-18,Aston Villa,Bournemouth,24,183,1764.12695312,1660.16638184
1640918,2023-02-11,Bournemouth,Newcastle,183,23,1632.42712402,1850.87182617
1640919,2023-03-18,Brentford,Leicester,189,14,1794.65979004,1745.71655273
1640920,2023-02-11,Crystal Palace,Brighton,162,211,1737.64416504,1824.97070312
1640921,2023-05-04,Brighton,Man United,211,32,1824.44250488,1857.48254395
1640922,2023-02-11,Fulham,Forest,170,174,1721.54736328,1663.43322754
1640923,2023-03-18,Chelsea,Everton,15,31,1865.44384766,1683.12341309
1640924,2023-02-12,Leeds,Man United,19,32,1704.67468262,1864.89257812
1640925,2023-05-03,Liverpool,Fulham,26,170,1937.72924805,1715.73376465
1640926,2023-02-11,Leicester,Tottenham,14,30,1759.22631836,1869.26025391
1640927,2023-05-03,Man City,West Ham,167,29,2066.54394531,1758.51879883
1640928,2023-02-13,Liverpool,Everton,26,31,1938.7479248,1680.82421875
1640929,2023-03-17,Forest,Newcastle,174,23,1650.67224121,1839.55603027
1640930,2023-02-12,Man City,Aston Villa,167,24,2014.56054688,1752.70019531
1640931,2023-03-18,Southampton,Tottenham,18,30,1655.21032715,1851.90258789
1640932,2023-02-11,Southampton,Wolves,18,161,1644.39978027,1719.11975098
1640933,2023-03-18,Wolves,Leeds,161,19,1721.93786621,1696.69018555
1640934,2023-02-11,West Ham,Chelsea,29,15,1751.3815918,1865.20214844
1640935,2023-04-01,Arsenal,Leeds,13,19,1941.99682617,1711.10217285
1640936,2023-02-18,Aston Villa,Arsenal,24,13,1747.87512207,1915.73779297
1640937,2023-04-01,Bournemouth,Fulham,183,170,1652.8671875,1728.15014648
1640938,2023-02-18,Brentford,Crystal Palace,189,162,1788.50048828,1736.90136719
1640939,2023-04-01,Brighton,Brentford,211,189,1827.81567383,1791.73925781
1640940,2023-02-18,Brighton,Fulham,211,170,1821.66833496,1727.38024902
1640941,2023-04-01,Chelsea,Aston Villa,15,24,1859.49816895,1771.42614746
1640942,2023-02-18,Chelsea,Southampton,15,18,1856.99682617,1635.05651855
1640943,2023-04-01,Crystal Palace,Leicester,162,14,1729.00061035,1748.63720703
1640944,2023-02-18,Everton,Leeds,31,19,1675.87487793,1695.49902344
1640945,2023-04-03,Everton,Tottenham,31,30,1689.06921387,1848.05029297
1640946,2023-02-19,Man United,Leicester,32,14,1872.02050781,1773.72253418
1640947,2023-04-01,Man City,Liverpool,167,26,2041.53479004,1933.8807373
1640948,2023-02-18,Newcastle,Liverpool,23,26,1844.18054199,1939.65209961
1640949,2023-04-02,Newcastle,Man United,23,32,1843.89575195,1883.69836426
1640950,2023-02-18,Forest,Man City,174,167,1653.55529785,2024.95336914
1640951,2023-04-01,Forest,Wolves,174,161,1645.26452637,1707.52587891
1640952,2023-02-19,Tottenham,West Ham,30,29,1846.38842773,1751.38024902
1640953,2023-04-02,West Ham,Southampton,29,18,1751.74194336,1659.06262207
1640954,2023-02-18,Wolves,Bournemouth,161,183,1724.41784668,1635.07336426
1640955,2023-04-08,Aston Villa,Forest,24,174,1796.50061035,1640.35119629
1640956,2023-02-25,Bournemouth,Man City,183,167,1645.21447754,2016.31164551
1640957,2023-04-08,Brentford,Newcastle,189,23,1789.4864502,1868.8380127
1640958,2023-02-25,Crystal Palace,Liverpool,162,26,1738.09423828,1933.29162598
1640959,2023-04-08,Fulham,West Ham,170,29,1719.5736084,1742.20458984
1640960,2023-02-25,Everton,Aston Villa,31,24,1681.72937012,1739.48547363
1640961,2023-04-09,Leeds,Crystal Palace,19,162,1712.44274902,1736.19946289
1640962,2023-02-24,Fulham,Wolves,170,161,1734.62194824,1708.38146973
1640963,2023-04-08,Leicester,Bournemouth,14,183,1733.13903809,1653.85778809
1640964,2023-02-25,Leeds,Southampton,19,18,1686.67810059,1647.8293457
1640965,2023-04-09,Liverpool,Arsenal,26,13,1925.93847656,1945.83544922
1640966,2023-02-25,Leicester,Arsenal,14,13,1764.42773438,1921.16088867
1640967,2023-04-08,Man United,Everton,32,31,1877.55163574,1691.97766113
1640968,2023-04-05,Man United,Brentford,32,189,1872.78930664,1794.24890137
1640969,2023-04-08,Southampton,Man City,18,167,1654.56677246,2048.64697266
1640970,2023-05-18,Newcastle,Brighton,23,211,1864.40393066,1827.95397949
1640971,2023-04-08,Tottenham,Brighton,30,211,1845.14172363,1832.8918457
1640972,2023-02-26,Tottenham,Chelsea,30,15,1851.54345703,1841.25744629
1640973,2023-04-08,Wolves,Chelsea,161,15,1707.26000977,1843.55297852
1640974,2023-04-15,Aston Villa,Newcastle,24,23,1801.51379395,1876.32250977
1640975,2023-04-15,Chelsea,Brighton,15,211,1827.1842041,1826.63415527
1640976,2023-04-15,Everton,Fulham,31,170,1687.97729492,1710.90686035
1640977,2023-04-17,Leeds,Liverpool,19,26,1694.9630127,1925.24829102
1640978,2023-04-15,Man City,Leicester,167,14,2060.53198242,1722.04296875
1640979,2023-04-16,Forest,Man United,174,32,1635.66027832,1878.94042969
1640980,2023-04-15,Southampton,Crystal Palace,18,162,1652.01867676,1754.00146484
1640981,2023-04-15,Tottenham,Bournemouth,30,183,1851.72167969,1665.27624512
1640982,2023-04-16,West Ham,Arsenal,29,13,1751.60864258,1946.84802246
1640983,2023-04-15,Wolves,Brentford,161,189,1717.9519043,1782.32421875
1640984,2023-05-13,Southampton,Fulham,18,170,1625.46130371,1723.69616699
1640985,2023-05-20,Bournemouth,Man United,183,32,1667.69006348,1852.23168945
1640986,2023-05-21,Brighton,Southampton,211,18,1822.46643066,1620.71813965
1640987,2023-05-20,Fulham,Crystal Palace,170,162,1737.78613281,1756.83032227
1640988,2023-04-21,Arsenal,Southampton,13,18,1941.66027832,1641.27905273
1640989,2023-05-20,Liverpool,Aston Villa,26,24,1955.0958252,1812.28662109
1640990,2023-04-23,Bournemouth,West Ham,183,29,1672.12036133,1757.14257812
1640991,2023-05-21,Man City,Chelsea,167,15,2087.47290039,1794.31201172
1640992,2023-04-22,Brentford,Aston Villa,189,24,1763.5567627,1810.02111816
1640993,2023-05-22,Newcastle,Leicester,23,14,1879.23828125,1707.61657715
1640994,2023-05-24,Brighton,Man City,211,167,1826.26794434,2089.15039062
1640995,2023-05-20,Forest,Arsenal,174,13,1653.09204102,1922.74682617
1640996,2023-04-22,Crystal Palace,Everton,162,31,1756.85473633,1668.81286621
1640997,2023-05-20,Tottenham,Brentford,30,189,1816.58728027,1793.38635254
1640998,2023-04-22,Fulham,Leeds,170,19,1716.71862793,1679.98815918
1640999,2023-05-21,West Ham,Leeds,29,19,1770.25195312,1671.18640137
1641000,2023-04-22,Leicester,Wolves,14,161,1713.65600586,1723.36682129
1641001,2023-05-20,Wolves,Everton,161,31,1724.20715332,1696.64099121
1641002,2023-04-22,Liverpool,Forest,26,174,1926.87060547,1623.86914062
1641003,2023-05-28,Arsenal,Wolves,13,161,1909.24279785,1722.0645752
1641004,2023-05-25,Man United,Chelsea,32,15,1856.93212891,1792.63452148
1641005,2023-05-28,Aston Villa,Brighton,24,211,1817.28674316,1831.7779541
1641006,2023-04-23,Newcastle,Tottenham,23,30,1854.46264648,1831.52502441
1641007,2023-05-28,Brentford,Man City,189,167,1807.11962891,2083.64038086
1641008,2023-04-27,Everton,Newcastle,31,23,1672.49353027,1868.47009277
1641009,2023-05-28,Chelsea,Newcastle,15,23,1783.35095215,1873.64404297
1641010,2023-04-25,Leeds,Leicester,19,14,1674.20678711,1720.8034668
1641011,2023-05-28,Crystal Palace,Forest,162,174,1757.66320801,1666.59606934
1641012,2023-04-26,Forest,Brighton,174,211,1622.27197266,1829.48400879
1641013,2023-05-28,Everton,Bournemouth,31,183,1698.78356934,1662.98962402
1641014,2023-04-27,Tottenham,Man United,30,32,1817.51757812,1851.20349121
1641015,2023-05-28,Leeds,Tottenham,19,30,1664.98364258,1802.85400391
1641016,2023-04-26,West Ham,Liverpool,29,26,1771.27258301,1928.46777344
1641017,2023-05-28,Leicester,West Ham,14,29,1713.21081543,1776.45471191
1641018,2023-04-25,Wolves,Crystal Palace,161,162,1716.21948242,1753.17419434
1641019,2023-05-28,Man United,Fulham,32,170,1866.21557617,1736.95336914
1641020,2023-04-25,Aston Villa,Fulham,24,170,1810.01147461,1722.5
1641021,2023-05-28,Southampton,Liverpool,18,26,1616.91662598,1950.09570312
1641022,2023-04-26,Chelsea,Brentford,15,189,1804.65087891,1763.56640625
1641023,2023-04-27,Southampton,Bournemouth,18,183,1643.42456055,1657.99035645
1641024,2023-04-26,Man City,Arsenal,167,13,2057.95336914,1928.58251953
1641025,2023-05-02,Arsenal,Chelsea,13,15,1921.97265625,1789.97265625
1641026,2023-04-30,Bournemouth,Leeds,183,19,1666.9675293,1674.23754883
1641027,2023-04-29,Brentford,Forest,189,174,1778.24475098,1639.57763672
1641028,2023-04-29,Brighton,Wolves,211,161,1812.1784668,1727.64904785
1641029,2023-04-29,Crystal Palace,West Ham,162,29,1741.74462891,1766.04248047
1641030,2023-04-30,Fulham,Man City,170,167,1717.71435547,2064.56323242
1641031,2023-05-01,Leicester,Everton,14,31,1720.77270508,1664.7253418
1641032,2023-04-30,Liverpool,Tottenham,26,30,1933.69799805,1817.12854004
1641033,2023-04-30,Man United,Aston Villa,32,24,1851.59265137,1814.79711914
1641034,2023-04-30,Newcastle,Southampton,23,18,1876.23815918,1634.44726562
1641035,2023-05-06,Bournemouth,Chelsea,183,15,1678.9954834,1784.50512695
1641036,2023-05-08,Brighton,Everton,211,31,1831.99694824,1667.62683105
1641037,2023-05-08,Fulham,Leicester,170,14,1713.34411621,1717.87121582
1641038,2023-05-06,Liverpool,Brentford,26,189,1940.11877441,1782.05310059
1641039,2023-05-06,Man City,Leeds,167,19,2069.10205078,1662.20959473
1641040,2023-05-07,Newcastle,Arsenal,23,13,1879.37597656,1927.44006348
1641041,2023-05-08,Forest,Southampton,174,18,1635.76928711,1631.30957031
1641042,2023-05-06,Tottenham,Crystal Palace,30,162,1813.09716797,1749.26818848
1641043,2023-05-07,West Ham,Man United,29,32,1755.96057129,1849.92822266
1641044,2023-05-06,Wolves,Aston Villa,161,24,1715.3848877,1808.90722656
1641045,2023-05-14,Arsenal,Brighton,13,211,1939.7578125,1806.26953125
1641046,2023-05-13,Aston Villa,Tottenham,24,30,1800.4107666,1819.11633301
1641047,2023-05-14,Brentford,West Ham,189,29,1779.56787109,1768.1697998
1641048,2023-05-13,Chelsea,Forest,15,174,1794.81848145,1643.23876953
1641049,2023-05-13,Crystal Palace,Bournemouth,162,183,1744.87023926,1670.30334473
1641050,2023-05-14,Everton,Man City,31,167,1694.97546387,2071.09130859
1641051,2023-05-13,Leeds,Newcastle,19,23,1662.23754883,1868.67932129
1641052,2023-05-15,Leicester,Liverpool,14,26,1709.14038086,1944.22521973
1641053,2023-05-13,Man United,Wolves,32,161,1841.58935547,1725.50256348
